gene,CTLrep1,CTLrep2,CTLrep3,KOrep1,KOrep2,KOrep3
ENSMUSG00000117080.2,0,0,0,0,0,0
ENSMUSG00000005936.20,29,17,26,23,27,14
ENSMUSG00000024006.18,1021,880,1198,1101,1063,867
ENSMUSG00000084632.3,0,0,0,0,0,0
ENSMUSG00000086154.3,0,0,0,0,0,0
ENSMUSG00000087308.2,0,0,0,0,0,0
ENSMUSG00000071172.14,2270,1856,2737,2556,2962,2425
ENSMUSG00000117007.2,0,0,0,0,0,0
ENSMUSG00000085912.3,0,0,0,0,0,0
ENSMUSG00002075192.1,0,0,0,0,0,0
ENSMUSG00000023067.15,0,0,0,0,0,0
ENSMUSG00000117050.2,0,0,0,0,0,0
ENSMUSG00000064147.8,0,0,0,0,0,0
ENSMUSG00000067575.6,0,0,0,0,0,0
ENSMUSG00000117291.2,0,0,0,0,0,0
ENSMUSG00000024008.17,0,0,0,0,1,1
ENSMUSG00000117610.2,0,0,0,0,0,0
ENSMUSG00000024007.16,16,11,25,26,18,13
ENSMUSG00000117614.2,0,0,0,0,0,0
ENSMUSG00000052712.18,35,24,35,31,43,41
ENSMUSG00000094326.2,0,0,0,0,0,0
ENSMUSG00000024011.18,0,0,0,0,0,0
ENSMUSG00000117592.2,0,0,0,0,0,0
ENSMUSG00000024012.19,3458,2967,4243,3339,3354,4001
ENSMUSG00000024013.16,0,0,0,0,0,0
ENSMUSG00000117575.3,0,0,0,0,0,0
ENSMUSG00000117427.2,0,0,0,0,0,0
ENSMUSG00000097125.4,0,0,0,0,0,0
ENSMUSG00000120260.1,0,0,0,0,0,0
ENSMUSG00000024014.9,35,31,45,40,32,32
ENSMUSG00000091614.3,0,0,0,0,0,0
ENSMUSG00000079580.10,0,0,0,0,0,0
ENSMUSG00000042203.9,56,45,61,37,61,61
ENSMUSG00000099329.3,0,0,0,0,0,0
ENSMUSG00000089900.3,0,0,0,0,0,0
ENSMUSG00000098764.3,0,0,0,0,0,0
ENSMUSG00000117376.2,0,0,0,0,0,0
ENSMUSG00000090083.12,0,0,0,0,0,0
ENSMUSG00000098374.2,0,0,0,0,0,0
ENSMUSG00000117534.2,0,0,0,0,0,0
ENSMUSG00000024019.19,0,0,0,0,0,0
ENSMUSG00000024018.19,0,0,0,0,0,0
ENSMUSG00000117434.2,0,0,0,0,0,0
ENSMUSG00000117489.2,0,0,0,0,0,0
ENSMUSG00000043557.17,8,13,9,20,9,13
ENSMUSG00000121147.1,0,0,0,0,0,0
ENSMUSG00000086534.3,0,0,0,0,0,0
ENSMUSG00000117528.2,0,0,0,0,0,0
ENSMUSG00000117639.2,0,0,0,0,0,0
ENSMUSG00000089524.3,0,0,0,0,0,0
ENSMUSG00000117371.3,0,0,0,0,0,0
ENSMUSG00000044477.13,1865,1609,2285,1872,1992,1848
ENSMUSG00000117947.2,0,0,0,0,0,0
ENSMUSG00000117974.2,70,48,76,50,39,80
ENSMUSG00000062202.15,32,30,32,38,24,16
ENSMUSG00000089222.4,0,0,0,0,0,0
ENSMUSG00000117962.2,562,600,759,687,665,875
ENSMUSG00000117835.2,0,0,0,0,0,0
ENSMUSG00000118341.2,0,0,0,0,0,0
ENSMUSG00000103207.2,0,0,0,0,0,0
ENSMUSG00000117725.2,0,0,0,0,0,0
ENSMUSG00000024026.14,0,0,0,0,0,0
ENSMUSG00000118053.2,0,0,0,0,0,0
ENSMUSG00000118382.2,0,0,0,0,0,0
ENSMUSG00000117749.2,0,0,0,0,0,0
ENSMUSG00000099474.2,0,0,0,0,0,0
ENSMUSG00000033826.11,0,0,0,0,0,0
ENSMUSG00000118756.1,0,0,0,0,0,0
ENSMUSG00000117760.2,0,0,0,0,0,0
ENSMUSG00000118205.2,0,0,0,0,0,0
ENSMUSG00000118119.2,0,0,0,0,0,0
ENSMUSG00000118281.2,0,0,0,0,0,0
ENSMUSG00000024027.9,14,12,11,23,24,17
ENSMUSG00000117786.2,0,0,0,0,0,0
ENSMUSG00000118284.2,0,0,0,0,0,0
ENSMUSG00000054134.15,0,0,0,0,0,0
ENSMUSG00002076283.1,0,0,0,0,0,0
ENSMUSG00000118169.2,0,0,0,0,0,0
ENSMUSG00000024030.8,10,11,23,7,11,20
ENSMUSG00002075577.1,0,0,0,0,0,0
ENSMUSG00000024029.5,0,0,0,0,0,0
ENSMUSG00000024028.8,0,0,0,0,0,0
ENSMUSG00000086010.10,0,0,0,0,0,0
ENSMUSG00000024032.8,0,0,0,0,0,0
ENSMUSG00000024034.14,3,1,4,1,2,2
ENSMUSG00000042345.16,0,0,0,0,0,0
ENSMUSG00000117899.2,0,0,0,0,0,0
ENSMUSG00000024033.11,0,0,0,0,0,0
ENSMUSG00000024036.17,14,10,17,17,17,14
ENSMUSG00000118295.2,0,0,0,0,0,0
ENSMUSG00000041119.13,79,85,120,77,95,117
ENSMUSG00000118157.2,0,0,0,0,0,0
ENSMUSG00000118081.2,0,0,0,0,0,0
ENSMUSG00000118390.2,0,0,0,0,0,0
ENSMUSG00000024037.14,19,12,28,14,20,31
ENSMUSG00000118049.2,0,0,0,0,0,0
ENSMUSG00000024038.18,0,0,0,0,0,0
ENSMUSG00000104159.2,0,0,0,0,0,0
ENSMUSG00000117818.2,0,0,0,0,0,0
ENSMUSG00000013562.13,0,0,0,0,0,0
ENSMUSG00000118071.2,0,0,0,0,0,0
ENSMUSG00000117858.2,0,0,0,0,0,0
ENSMUSG00000006705.14,24,14,20,15,22,22
ENSMUSG00002075796.1,0,0,0,0,0,0
ENSMUSG00000118239.2,0,0,0,0,0,0
ENSMUSG00000024039.16,24,28,22,18,14,32
ENSMUSG00000118161.2,9,10,13,10,15,16
ENSMUSG00000061613.14,2187,1740,2802,2136,2239,2396
ENSMUSG00000117987.2,0,0,0,0,0,0
ENSMUSG00000024041.11,0,0,0,0,0,0
ENSMUSG00000117656.2,0,0,0,0,0,0
ENSMUSG00000117355.2,0,0,0,0,0,0
ENSMUSG00000024042.8,67,44,58,37,49,51
ENSMUSG00000120937.1,0,0,0,0,0,0
ENSMUSG00000117562.3,0,0,0,0,0,0
ENSMUSG00000121243.1,0,0,0,0,0,0
ENSMUSG00000117879.2,0,0,0,0,0,0
ENSMUSG00000117980.3,0,0,0,0,0,0
ENSMUSG00000002076.13,3,0,0,0,0,1
ENSMUSG00000091548.3,0,0,0,0,1,2
ENSMUSG00002076533.1,0,0,0,0,0,0
ENSMUSG00000058392.14,0,0,0,0,0,0
ENSMUSG00000121449.1,0,0,0,0,0,0
ENSMUSG00000002791.19,0,0,0,0,0,0
ENSMUSG00000097305.4,0,0,0,0,0,0
ENSMUSG00000038146.9,226,187,246,208,234,220
ENSMUSG00000117925.2,0,0,0,0,0,0
ENSMUSG00000037577.14,0,0,0,0,0,0
ENSMUSG00000024002.19,1609,1306,1955,1576,1582,1464
ENSMUSG00000116414.3,0,0,0,0,0,0
ENSMUSG00000097217.4,0,0,0,0,0,0
ENSMUSG00000024045.7,23,15,30,20,27,24
ENSMUSG00000002625.11,1366,1248,1694,1405,1517,1549
ENSMUSG00000024050.19,500,461,620,502,527,593
ENSMUSG00002075297.1,0,0,0,0,0,0
ENSMUSG00000052142.16,0,0,0,0,0,0
ENSMUSG00000117872.2,0,0,0,0,0,0
ENSMUSG00000079563.11,0,0,0,0,0,0
ENSMUSG00000061126.6,0,0,0,0,0,0
ENSMUSG00000091586.3,0,0,0,0,0,0
ENSMUSG00000048440.17,0,0,0,0,0,0
ENSMUSG00000117366.2,0,0,0,0,0,0
ENSMUSG00000117392.2,0,0,0,0,0,0
ENSMUSG00000117479.2,0,0,0,0,0,0
ENSMUSG00000062464.7,0,0,0,0,0,0
ENSMUSG00000117459.2,0,0,0,0,0,0
ENSMUSG00000090700.3,0,0,0,0,0,0
ENSMUSG00000073424.10,0,0,0,0,0,0
ENSMUSG00000117443.2,0,0,0,0,0,0
ENSMUSG00000117651.2,0,0,0,0,0,0
ENSMUSG00000117581.2,0,0,0,0,0,0
ENSMUSG00000024298.16,0,0,0,0,0,0
ENSMUSG00000091968.2,0,0,0,0,0,0
ENSMUSG00000055202.12,0,0,0,0,0,0
ENSMUSG00000077338.3,0,0,0,0,0,0
ENSMUSG00002076627.1,0,0,0,0,0,0
ENSMUSG00000097030.2,0,0,0,0,0,0
ENSMUSG00000095253.5,0,0,0,0,0,0
ENSMUSG00000117347.2,0,0,0,0,0,0
ENSMUSG00000117468.2,3323,2535,3578,3047,3566,4160
ENSMUSG00000121450.1,0,0,0,0,0,0
ENSMUSG00000117654.3,0,0,0,0,0,0
ENSMUSG00000117373.3,0,0,0,0,0,0
ENSMUSG00000120398.1,0,0,0,0,0,0
ENSMUSG00000095325.4,0,0,0,0,0,0
ENSMUSG00000117601.2,0,0,0,0,0,0
ENSMUSG00000121228.1,0,0,0,0,0,0
ENSMUSG00000024292.16,0,0,0,0,0,0
ENSMUSG00000024055.16,0,0,0,0,0,0
ENSMUSG00000121493.1,0,0,0,0,0,0
ENSMUSG00000024295.12,0,0,0,0,0,0
ENSMUSG00002075941.1,0,0,0,0,0,0
ENSMUSG00000053600.9,0,0,0,0,0,0
ENSMUSG00000053390.17,0,0,0,0,0,0
ENSMUSG00000067430.8,0,0,0,0,0,0
ENSMUSG00000023350.7,0,0,0,0,0,0
ENSMUSG00000067424.14,0,0,0,0,0,0
ENSMUSG00000048602.10,5,7,7,4,9,4
ENSMUSG00000094891.3,0,0,0,0,0,0
ENSMUSG00000093884.3,0,0,0,0,0,0
ENSMUSG00000096169.4,0,0,0,0,0,0
ENSMUSG00000094441.3,0,0,0,0,0,0
ENSMUSG00000054666.8,0,0,0,0,0,0
ENSMUSG00000096910.3,0,0,0,0,0,0
ENSMUSG00000091515.6,0,0,0,0,0,0
ENSMUSG00000003929.12,0,0,0,0,0,0
ENSMUSG00000055240.18,0,0,0,0,0,0
ENSMUSG00000092519.3,0,0,0,0,0,0
ENSMUSG00000117495.3,0,0,0,0,0,0
ENSMUSG00000024299.18,24,26,24,23,32,23
ENSMUSG00000024300.18,0,0,0,0,0,0
ENSMUSG00000073423.11,0,0,0,0,0,0
ENSMUSG00000092412.2,0,0,0,0,0,0
ENSMUSG00000032739.17,0,0,0,0,0,0
ENSMUSG00000059208.16,22892,19449,27282,23521,22600,22556
ENSMUSG00000079557.12,0,0,0,0,0,0
ENSMUSG00002076706.1,0,0,0,0,0,0
ENSMUSG00000077450.14,675,562,862,593,688,858
ENSMUSG00000090952.4,0,0,0,0,0,0
ENSMUSG00000002289.17,0,0,0,0,0,0
ENSMUSG00000092602.2,0,0,0,0,0,0
ENSMUSG00000042099.17,0,0,0,0,0,0
ENSMUSG00000067288.14,0,1,0,0,2,0
ENSMUSG00000041881.14,0,0,0,0,0,0
ENSMUSG00000002308.17,0,0,0,0,0,0
ENSMUSG00000092571.2,0,0,0,0,0,0
ENSMUSG00000115113.2,0,0,0,0,0,0
ENSMUSG00000079553.12,0,0,0,0,0,0
ENSMUSG00000119263.1,0,0,0,0,0,0
ENSMUSG00000092349.2,0,0,0,0,0,0
ENSMUSG00000092564.4,0,0,0,0,0,0
ENSMUSG00000002307.17,7,2,2,6,4,5
ENSMUSG00000024308.16,0,0,0,0,0,0
ENSMUSG00000051390.11,11,4,8,5,7,11
ENSMUSG00000101438.4,0,0,0,0,0,0
ENSMUSG00000041354.17,441,440,634,495,452,564
ENSMUSG00000024309.16,195,144,241,175,207,213
ENSMUSG00000117603.2,0,0,0,0,0,0
ENSMUSG00000024312.11,197,198,235,178,189,227
ENSMUSG00000067370.5,0,2,0,0,0,0
ENSMUSG00000008668.16,48341,43274,60022,52274,51067,61201
ENSMUSG00000024319.19,303,255,357,293,292,287
ENSMUSG00000084601.4,0,0,0,0,0,0
ENSMUSG00000121503.1,0,0,0,0,0,0
ENSMUSG00000067203.11,0,0,0,0,0,0
ENSMUSG00000092512.3,0,0,0,0,0,0
ENSMUSG00000118084.2,0,0,0,0,0,0
ENSMUSG00000061232.17,3,1,6,2,2,5
ENSMUSG00000118082.2,0,0,0,0,0,0
ENSMUSG00000024325.9,123,120,159,111,136,158
ENSMUSG00000092338.2,0,0,0,0,0,0
ENSMUSG00000065555.3,0,0,0,0,0,0
ENSMUSG00000105964.3,0,0,0,0,0,0
ENSMUSG00000073422.12,0,0,0,0,0,0
ENSMUSG00000092595.3,0,0,0,0,0,0
ENSMUSG00000024327.17,0,0,0,0,0,0
ENSMUSG00000039656.18,336,325,459,324,382,383
ENSMUSG00000024330.18,9,13,18,19,17,16
ENSMUSG00000092383.3,0,0,0,0,0,0
ENSMUSG00000098197.3,0,0,0,0,0,0
ENSMUSG00000098241.3,0,0,0,0,0,0
ENSMUSG00000024334.10,0,0,0,0,0,0
ENSMUSG00000117772.2,0,0,0,0,0,0
ENSMUSG00000024335.21,2013,1621,2422,2206,2405,1878
ENSMUSG00000037649.11,0,0,0,0,0,0
ENSMUSG00000117829.2,0,0,0,0,0,0
ENSMUSG00000118026.3,0,0,0,0,0,0
ENSMUSG00000092246.3,0,0,0,0,0,0
ENSMUSG00000037548.16,0,0,0,0,0,0
ENSMUSG00000079547.5,0,0,0,0,0,0
ENSMUSG00000096727.4,0,0,0,0,0,0
ENSMUSG00000037321.18,0,1,0,0,0,2
ENSMUSG00000024338.16,0,0,0,0,0,0
ENSMUSG00000092550.3,0,0,0,0,0,0
ENSMUSG00000024339.13,0,0,0,0,0,0
ENSMUSG00000081512.2,0,0,0,0,0,0
ENSMUSG00000041538.17,0,0,0,0,0,0
ENSMUSG00000073421.7,0,0,0,0,0,0
ENSMUSG00000036594.16,0,0,0,0,0,0
ENSMUSG00000092415.4,0,0,0,0,0,0
ENSMUSG00000120925.1,0,0,0,0,0,0
ENSMUSG00000060586.12,0,0,2,0,0,0
ENSMUSG00000067341.7,0,0,0,0,0,0
ENSMUSG00000036322.14,0,0,0,0,0,0
ENSMUSG00000024340.16,0,0,0,0,0,0
ENSMUSG00000062638.12,0,0,0,0,0,0
ENSMUSG00000121508.1,0,0,0,0,0,0
ENSMUSG00000082103.4,0,0,0,0,0,0
ENSMUSG00000083522.2,0,0,0,0,0,0
ENSMUSG00000057246.17,0,0,0,0,0,0
ENSMUSG00000058435.7,0,0,0,0,0,0
ENSMUSG00000083369.2,0,0,0,0,0,0
ENSMUSG00000073420.12,0,0,0,0,0,0
ENSMUSG00000121344.1,0,0,0,0,0,0
ENSMUSG00000083020.2,0,0,0,0,0,0
ENSMUSG00000092618.3,0,0,0,0,0,0
ENSMUSG00000083441.2,0,0,0,0,0,0
ENSMUSG00000061728.6,0,0,0,0,0,0
ENSMUSG00000015468.15,0,0,0,0,0,0
ENSMUSG00000092406.2,0,0,0,0,0,0
ENSMUSG00000034786.18,3,1,2,1,1,0
ENSMUSG00000034673.15,2483,2126,2989,2450,2694,2656
ENSMUSG00000015452.15,1,0,0,1,3,1
ENSMUSG00000015478.14,439,428,516,513,537,626
ENSMUSG00000092395.2,0,0,0,0,0,0
ENSMUSG00000034254.18,584,553,736,610,634,732
ENSMUSG00000015467.15,0,0,0,0,0,0
ENSMUSG00000092176.2,0,0,0,0,0,0
ENSMUSG00000015474.17,25,40,47,39,35,52
ENSMUSG00000120681.1,0,0,0,0,0,0
ENSMUSG00000015476.7,1,3,1,2,2,1
ENSMUSG00000092525.2,0,0,0,0,0,0
ENSMUSG00000033739.9,5,4,4,1,3,2
ENSMUSG00000015461.16,174,159,206,184,217,195
ENSMUSG00000033327.19,0,0,0,1,3,1
ENSMUSG00000118746.1,0,0,0,0,0,0
ENSMUSG00000092471.2,0,0,0,0,0,0
ENSMUSG00000073418.5,0,0,0,1,0,0
ENSMUSG00000092202.2,0,0,0,0,0,0
ENSMUSG00000092543.2,0,0,3,2,1,0
ENSMUSG00002076034.1,0,0,0,0,0,0
ENSMUSG00000092200.3,0,0,1,0,0,2
ENSMUSG00000024365.10,0,0,0,0,0,0
ENSMUSG00000015451.17,1,0,0,2,2,0
ENSMUSG00000061207.12,1,2,3,0,4,3
ENSMUSG00000040482.17,28,27,32,32,31,36
ENSMUSG00000040356.17,178,139,209,164,151,175
ENSMUSG00000098458.3,0,0,0,0,0,0
ENSMUSG00000119345.1,0,0,0,0,0,0
ENSMUSG00000024369.17,433,352,551,431,442,616
ENSMUSG00000090231.11,0,0,0,0,0,0
ENSMUSG00000092511.8,0,0,0,0,0,0
ENSMUSG00000098445.3,0,0,0,0,0,0
ENSMUSG00000024371.15,0,0,0,0,0,0
ENSMUSG00000049823.10,184,189,273,134,180,220
ENSMUSG00000121067.1,0,0,0,0,0,0
ENSMUSG00000013787.16,721,749,910,669,671,813
ENSMUSG00000007034.16,5,7,8,3,7,4
ENSMUSG00000007038.6,75,54,80,103,125,91
ENSMUSG00000092203.9,0,0,0,0,0,0
ENSMUSG00000093009.3,0,0,0,0,0,0
ENSMUSG00000092687.3,0,0,0,0,0,0
ENSMUSG00000092557.2,0,0,0,0,0,0
ENSMUSG00000090877.4,1126,965,1478,970,943,1346
ENSMUSG00000091971.4,36,26,41,23,28,29
ENSMUSG00000092609.2,0,0,0,0,0,0
ENSMUSG00000007033.5,0,0,0,0,0,0
ENSMUSG00000073415.5,0,0,0,0,0,0
ENSMUSG00000007050.18,546,427,596,505,599,682
ENSMUSG00000120992.1,0,0,0,0,0,0
ENSMUSG00000007029.17,2441,2355,3012,2349,2346,2709
ENSMUSG00000007030.9,11,8,9,7,8,4
ENSMUSG00000036185.10,0,0,0,0,0,0
ENSMUSG00000007035.16,15,11,17,13,14,14
ENSMUSG00000120973.1,0,0,0,0,0,0
ENSMUSG00000118881.1,0,0,0,0,0,0
ENSMUSG00000007041.10,4949,4507,5988,5789,5838,6290
ENSMUSG00000007039.13,616,610,830,688,682,809
ENSMUSG00000073414.9,0,0,0,0,0,0
ENSMUSG00000092586.9,0,0,0,0,0,0
ENSMUSG00000073413.10,0,0,0,0,0,0
ENSMUSG00000013766.12,0,0,0,0,0,0
ENSMUSG00000034923.10,0,0,0,0,0,0
ENSMUSG00000007036.16,1610,1491,2164,1806,1806,1997
ENSMUSG00000034482.3,0,0,0,0,0,0
ENSMUSG00000043807.7,0,0,0,0,0,0
ENSMUSG00000024387.14,5896,5196,7274,5967,6096,7559
ENSMUSG00000092417.4,0,0,0,0,1,0
ENSMUSG00000092241.2,0,0,0,0,0,0
ENSMUSG00000043311.8,0,0,0,0,0,0
ENSMUSG00000024391.8,0,0,0,0,0,0
ENSMUSG00000024392.18,4434,4088,5578,4332,4473,5475
ENSMUSG00000024393.15,5903,5478,7658,5597,5890,5783
ENSMUSG00000064853.3,0,0,0,0,0,0
ENSMUSG00000090936.3,0,0,0,0,0,0
ENSMUSG00000024397.15,1,1,1,0,0,1
ENSMUSG00000086076.2,0,0,0,0,0,0
ENSMUSG00000073412.7,0,0,0,0,0,0
ENSMUSG00000024399.6,1,4,5,6,7,2
ENSMUSG00000098291.3,0,0,0,0,0,0
ENSMUSG00000024401.15,0,0,0,0,0,0
ENSMUSG00000024402.6,0,0,0,0,0,0
ENSMUSG00000099006.3,0,0,0,0,0,0
ENSMUSG00000120349.1,0,0,0,0,0,0
ENSMUSG00000042419.9,116,116,201,123,130,177
ENSMUSG00000081650.2,0,0,0,0,0,0
ENSMUSG00000024403.17,1,0,3,0,0,0
ENSMUSG00000019432.16,10637,9700,13164,10674,10857,11593
ENSMUSG00000075770.3,0,0,0,0,0,0
ENSMUSG00000098499.3,0,0,0,0,0,0
ENSMUSG00000065273.3,0,0,0,0,0,0
ENSMUSG00000098269.3,0,0,0,0,0,0
ENSMUSG00000073411.13,0,0,0,0,0,0
ENSMUSG00000092444.3,1,0,0,0,0,1
ENSMUSG00000121509.1,0,0,0,0,0,0
ENSMUSG00000092438.2,0,1,2,0,2,0
ENSMUSG00000079507.11,0,0,0,0,0,0
ENSMUSG00000091655.4,0,0,1,0,0,1
ENSMUSG00000091705.9,27,21,24,15,30,27
ENSMUSG00000092253.2,0,0,0,0,0,0
ENSMUSG00000079505.3,0,0,0,0,0,0
ENSMUSG00000035929.12,0,0,0,0,0,0
ENSMUSG00000055413.13,18,14,16,26,20,20
ENSMUSG00000092560.3,0,0,0,0,0,0
ENSMUSG00000073409.13,0,0,0,0,0,0
ENSMUSG00000060550.17,0,0,0,0,0,0
ENSMUSG00000092278.2,0,0,5,1,0,0
ENSMUSG00000067235.15,0,0,0,0,0,0
ENSMUSG00000024406.17,0,0,0,0,0,0
ENSMUSG00000093516.2,0,0,0,0,0,0
ENSMUSG00000050410.16,5,1,2,0,1,2
ENSMUSG00000118589.2,0,0,0,0,0,0
ENSMUSG00000040312.15,5,4,3,6,6,2
ENSMUSG00000024409.9,0,0,0,0,0,0
ENSMUSG00000039518.8,0,0,0,0,0,0
ENSMUSG00000092409.2,0,0,0,0,0,0
ENSMUSG00000039269.6,0,0,0,0,0,0
ENSMUSG00000090509.3,0,0,0,0,0,0
ENSMUSG00000090588.3,0,0,0,0,0,0
ENSMUSG00000073408.3,0,0,0,0,0,0
ENSMUSG00000092389.3,0,0,0,0,0,0
ENSMUSG00000038838.16,66,55,63,43,53,59
ENSMUSG00000001524.15,786,809,1062,774,844,1008
ENSMUSG00000003534.18,974,879,1194,979,977,1142
ENSMUSG00001118668.1,0,0,0,0,0,0
ENSMUSG00000086867.2,0,0,0,0,0,0
ENSMUSG00000120061.1,0,0,0,0,0,0
ENSMUSG00000092219.2,0,0,0,0,0,0
ENSMUSG00000092600.2,0,0,0,0,0,0
ENSMUSG00000092171.2,0,0,0,0,0,0
ENSMUSG00000003541.7,0,0,0,0,0,0
ENSMUSG00000059714.14,1063,995,1407,1106,1124,1308
ENSMUSG00000001525.11,61337,52944,75581,55851,55717,73504
ENSMUSG00000061607.16,0,0,0,0,0,0
ENSMUSG00000087443.2,0,0,0,0,0,0
ENSMUSG00000059791.15,0,0,0,0,0,1
ENSMUSG00000121151.1,0,0,0,0,0,0
ENSMUSG00000034595.18,52,41,61,39,61,78
ENSMUSG00002076711.1,0,0,0,0,0,0
ENSMUSG00000024422.15,249,258,337,255,295,290
ENSMUSG00000050705.16,0,1,1,0,0,1
ENSMUSG00000084998.2,0,0,0,0,0,0
ENSMUSG00000024426.18,94,98,123,94,100,94
ENSMUSG00000024436.17,1,0,0,0,0,1
ENSMUSG00000039220.17,520,455,641,525,604,513
ENSMUSG00000084751.3,0,0,0,0,0,0
ENSMUSG00000049832.7,653,531,796,726,746,808
ENSMUSG00000092284.2,1,0,0,0,0,0
ENSMUSG00000038762.16,446,362,545,412,412,472
ENSMUSG00000077931.3,0,0,0,0,0,0
ENSMUSG00000120154.1,0,0,0,0,0,0
ENSMUSG00000038500.16,4,1,2,6,0,3
ENSMUSG00000024429.10,262,240,332,266,277,295
ENSMUSG00000092604.2,0,0,0,0,0,0
ENSMUSG00000092368.3,0,0,0,0,0,0
ENSMUSG00000053835.18,2,1,2,2,0,4
ENSMUSG00000067212.9,13,17,15,8,12,11
ENSMUSG00000056116.19,0,0,0,0,0,1
ENSMUSG00000073407.2,0,0,0,0,0,0
ENSMUSG00000079492.3,0,0,0,0,0,0
ENSMUSG00000091373.5,21,12,32,33,35,45
ENSMUSG00000073406.11,0,0,0,0,0,0
ENSMUSG00000092304.3,0,0,0,0,0,0
ENSMUSG00000092224.3,6,11,14,5,9,18
ENSMUSG00000073405.7,0,0,0,0,0,0
ENSMUSG00000092243.9,2,1,1,0,4,1
ENSMUSG00000092365.3,0,0,0,0,0,0
ENSMUSG00000079491.11,0,0,0,0,1,0
ENSMUSG00000092277.2,0,0,0,0,0,0
ENSMUSG00000073980.6,0,0,0,0,0,0
ENSMUSG00000121510.1,68,31,52,36,41,43
ENSMUSG00000073403.13,0,0,0,0,0,0
ENSMUSG00000038311.14,0,0,0,0,0,0
ENSMUSG00000092366.3,0,0,0,0,0,0
ENSMUSG00000092289.2,0,0,0,0,0,1
ENSMUSG00000073402.12,0,0,0,0,0,0
ENSMUSG00000092474.2,0,0,0,0,0,0
ENSMUSG00000092374.2,22,13,40,23,32,17
ENSMUSG00000092480.2,0,0,0,0,0,0
ENSMUSG00000054128.17,41,16,40,28,36,28
ENSMUSG00000092240.2,0,0,0,0,0,0
ENSMUSG00000092306.4,0,0,0,0,0,0
ENSMUSG00000092457.4,0,0,0,0,0,0
ENSMUSG00000092265.3,2,3,0,2,1,0
ENSMUSG00000092362.4,0,0,0,0,0,0
ENSMUSG00000101932.2,46,39,53,49,31,46
ENSMUSG00000092428.2,1,0,3,0,0,3
ENSMUSG00000101756.2,0,0,0,0,0,0
ENSMUSG00000092612.3,0,0,1,0,0,0
ENSMUSG00000092363.2,0,0,0,0,0,0
ENSMUSG00002075285.1,0,0,0,0,0,0
ENSMUSG00000092502.2,0,0,0,0,0,0
ENSMUSG00000092392.2,0,0,0,0,0,0
ENSMUSG00000092317.2,0,0,0,0,0,0
ENSMUSG00000024446.14,0,0,0,0,0,0
ENSMUSG00000045409.17,234,199,308,241,233,204
ENSMUSG00000023083.8,0,0,0,0,0,0
ENSMUSG00000024448.15,0,0,0,0,0,0
ENSMUSG00000058124.5,0,0,0,0,0,0
ENSMUSG00000092555.2,0,0,0,0,0,0
ENSMUSG00000092508.2,0,0,0,0,0,0
ENSMUSG00000092231.2,0,0,0,0,0,0
ENSMUSG00000092437.2,0,0,1,0,0,0
ENSMUSG00000044538.11,0,0,0,0,0,0
ENSMUSG00000048231.15,0,0,0,0,0,0
ENSMUSG00000092290.2,0,0,0,0,0,0
ENSMUSG00000092493.2,0,0,0,0,0,0
ENSMUSG00000092296.2,0,0,0,0,0,0
ENSMUSG00000092414.2,0,0,0,0,0,0
ENSMUSG00000037537.7,0,0,0,0,0,0
ENSMUSG00000092332.2,0,0,0,0,0,0
ENSMUSG00000092606.2,0,0,0,0,0,0
ENSMUSG00000067201.12,0,0,0,0,0,0
ENSMUSG00000092485.2,0,0,0,0,0,0
ENSMUSG00000037334.3,0,0,0,0,0,0
ENSMUSG00000092298.2,0,0,0,0,0,0
ENSMUSG00000092377.2,0,0,0,0,0,0
ENSMUSG00000092172.2,0,0,0,0,0,0
ENSMUSG00000092343.2,0,0,0,0,0,0
ENSMUSG00000092435.2,0,0,0,0,0,0
ENSMUSG00000092521.3,0,0,0,0,0,0
ENSMUSG00000092385.2,0,0,0,0,0,0
ENSMUSG00000092460.2,0,0,0,0,0,0
ENSMUSG00000037246.7,0,0,0,0,0,0
ENSMUSG00000037130.5,0,0,0,0,0,0
ENSMUSG00000024457.17,16,13,13,15,15,27
ENSMUSG00000065651.4,0,0,0,0,0,0
ENSMUSG00000050747.15,0,0,0,0,0,0
ENSMUSG00000073400.7,0,0,0,0,0,0
ENSMUSG00000073399.10,0,0,0,0,0,0
ENSMUSG00000058063.5,0,0,0,0,0,0
ENSMUSG00000092239.2,0,0,0,0,0,0
ENSMUSG00000036492.13,0,0,0,0,0,0
ENSMUSG00000036398.14,0,1,0,0,0,0
ENSMUSG00000036315.14,0,0,0,0,0,0
ENSMUSG00000036214.15,0,0,0,0,0,0
ENSMUSG00002076029.1,0,0,0,0,0,0
ENSMUSG00000083534.2,0,0,0,0,0,0
ENSMUSG00000064308.11,0,0,0,0,0,0
ENSMUSG00000024459.19,0,0,0,0,0,0
ENSMUSG00000036036.16,0,0,0,0,0,0
ENSMUSG00000076439.13,0,0,0,0,0,0
ENSMUSG00002076600.1,0,0,0,0,0,0
ENSMUSG00000024462.18,90,60,107,61,101,66
ENSMUSG00000056600.5,0,0,0,0,0,0
ENSMUSG00000095377.3,0,0,0,0,0,0
ENSMUSG00000096477.3,0,0,0,0,0,0
ENSMUSG00000092339.2,0,0,0,0,0,0
ENSMUSG00000092223.2,8,2,8,6,3,6
ENSMUSG00000091601.6,0,0,0,0,0,0
ENSMUSG00000092408.2,0,0,0,0,0,0
